AK-47 | Aquamarine Revenge,Battle-Scarred,False,53,47
SCAR-20 | Army Sheen,Field-Tested,False,17,67
SCAR-20 | Army Sheen,Minimal Wear,False,30,60
SCAR-20 | Assault,Battle-Scarred,False,132,637
SCAR-20 | Assault,Battle-Scarred,True,44,138
SCAR-20 | Assault,Factory New,False,217,355
SCAR-20 | Assault,Factory New,True,29,76
SCAR-20 | Assault,Field-Tested,False,873,4013
SCAR-20 | Assault,Field-Tested,True,186,661
SCAR-20 | Assault,Minimal Wear,False,486,1144
SCAR-20 | Assault,Minimal Wear,True,87,116
SCAR-20 | Assault,Well-Worn,False,64,306
SCAR-20 | Assault,Well-Worn,True,7,47
SCAR-20 | Bloodsport,Factory New,False,73,111
SCAR-20 | Bloodsport,Factory New,True,6,25
SCAR-20 | Bloodsport,Field-Tested,False,110,149
SCAR-20 | Bloodsport,Field-Tested,True,10,48
SCAR-20 | Bloodsport,Minimal Wear,False,95,85
SCAR-20 | Bloodsport,Minimal Wear,True,13,39
SCAR-20 | Bloodsport,Well-Worn,False,16,32
SCAR-20 | Bloodsport,Well-Worn,True,2,17
SCAR-20 | Blueprint,Battle-Scarred,False,179,971
SCAR-20 | Blueprint,Battle-Scarred,True,53,160
SCAR-20 | Blueprint,Factory New,False,163,456
SCAR-20 | Blueprint,Factory New,True,32,228
SCAR-20 | Blueprint,Field-Tested,False,894,2432
SCAR-20 | Blueprint,Field-Tested,True,197,430
SCAR-20 | Blueprint,Minimal Wear,False,438,1130
SCAR-20 | Blueprint,Minimal Wear,True,82,162
SCAR-20 | Blueprint,Well-Worn,False,69,399
SCAR-20 | Blueprint,Well-Worn,True,15,82
SCAR-20 | Brass,Battle-Scarred,False,6,21
SCAR-20 | Brass,Factory New,False,17,21
SCAR-20 | Brass,Field-Tested,False,10,24
SCAR-20 | Brass,Minimal Wear,False,10,29
SCAR-20 | Brass,Well-Worn,False,13,19
SCAR-20 | Carbon Fiber,Factory New,False,1741,4828
SCAR-20 | Carbon Fiber,Minimal Wear,False,181,782
SCAR-20 | Cardiac,Battle-Scarred,False,6,44
SCAR-20 | Cardiac,Battle-Scarred,True,3,19
SCAR-20 | Cardiac,Factory New,False,3,45
SCAR-20 | Cardiac,Factory New,True,0,3
SCAR-20 | Cardiac,Field-Tested,False,12,80
SCAR-20 | Cardiac,Field-Tested,True,3,6
SCAR-20 | Cardiac,Minimal Wear,False,6,53
SCAR-20 | Cardiac,Minimal Wear,True,2,18
SCAR-20 | Cardiac,Well-Worn,False,6,42
SCAR-20 | Cardiac,Well-Worn,True,1,9
SCAR-20 | Contractor,Battle-Scarred,False,892,6865
SCAR-20 | Contractor,Factory New,False,58,296
SCAR-20 | Contractor,Field-Tested,False,2741,34664
SCAR-20 | Contractor,Minimal Wear,False,885,8420
SCAR-20 | Contractor,Well-Worn,False,557,5371
SCAR-20 | Crimson Web,Battle-Scarred,False,7,71
SCAR-20 | Crimson Web,Battle-Scarred,True,2,63
SCAR-20 | Crimson Web,Factory New,False,0,13
SCAR-20 | Crimson Web,Factory New,True,0,5
SCAR-20 | Crimson Web,Field-Tested,False,28,167
SCAR-20 | Crimson Web,Field-Tested,True,15,167
SCAR-20 | Crimson Web,Minimal Wear,False,16,138
SCAR-20 | Crimson Web,Minimal Wear,True,2,77
SCAR-20 | Crimson Web,Well-Worn,False,16,49
SCAR-20 | Crimson Web,Well-Worn,True,0, 22
SCAR-20 | Cyrex,Battle-Scarred,False,1,11
SCAR-20 | Cyrex,Battle-Scarred,True,0,7
SCAR-20 | Cyrex,Factory New,False,6,45
SCAR-20 | Cyrex,Factory New,True,1,8
SCAR-20 | Cyrex,Field-Tested,False,8,31
SCAR-20 | Cyrex,Field-Tested,True,0,17
SCAR-20 | Cyrex,Minimal Wear,False,8,39
SCAR-20 | Cyrex,Minimal Wear,True,3,5
SCAR-20 | Cyrex,Well-Worn,False,0,9
SCAR-20 | Cyrex,Well-Worn,True,0,3
SCAR-20 | Emerald,Factory New,False,3,49
SCAR-20 | Emerald,Minimal Wear,False,0,14
SCAR-20 | Enforcer,Battle-Scarred,False,210,161
SCAR-20 | Enforcer,Battle-Scarred,True,24,42
SCAR-20 | Enforcer,Factory New,False,55,80
SCAR-20 | Enforcer,Factory New,True,10,17
SCAR-20 | Enforcer,Field-Tested,False,445,329
SCAR-20 | Enforcer,Field-Tested,True,59,77
SCAR-20 | Enforcer,Minimal Wear,False,252,174
SCAR-20 | Enforcer,Minimal Wear,True,51,57
SCAR-20 | Enforcer,Well-Worn,False,210,231
SCAR-20 | Enforcer,Well-Worn,True,38,34
SCAR-20 | Green Marine,Battle-Scarred,False,61,252
SCAR-20 | Green Marine,Battle-Scarred,True,12,117
SCAR-20 | Green Marine,Factory New,False,23,136
SCAR-20 | Green Marine,Factory New,True,12,83
SCAR-20 | Green Marine,Field-Tested,False,193,796
SCAR-20 | Green Marine,Field-Tested,True,29,170
SCAR-20 | Green Marine,Minimal Wear,False,114,234
SCAR-20 | Green Marine,Minimal Wear,True,23,73
SCAR-20 | Green Marine,Well-Worn,False,13,158
SCAR-20 | Green Marine,Well-Worn,True,6,59
SCAR-20 | Grotto,Battle-Scarred,False,16,72
SCAR-20 | Grotto,Battle-Scarred,True,7,50
SCAR-20 | Grotto,Factory New,False,123,290
SCAR-20 | Grotto,Factory New,True,32,159
SCAR-20 | Grotto,Field-Tested,False,181,577
SCAR-20 | Grotto,Field-Tested,True,50,237
SCAR-20 | Grotto,Minimal Wear,False,109,334
SCAR-20 | Grotto,Minimal Wear,True,42,131
SCAR-20 | Grotto,Well-Worn,False,34,164
SCAR-20 | Grotto,Well-Worn,True,7,93
SCAR-20 | Jungle Slipstream,Battle-Scarred,False,36,387
SCAR-20 | Jungle Slipstream,Battle-Scarred,True,5,91
SCAR-20 | Jungle Slipstream,Factory New,False,343,947
SCAR-20 | Jungle Slipstream,Factory New,True,87,208
SCAR-20 | Jungle Slipstream,Field-Tested,False,558,2885
SCAR-20 | Jungle Slipstream,Field-Tested,True,146,537
SCAR-20 | Jungle Slipstream,Minimal Wear,False,332,940
SCAR-20 | Jungle Slipstream,Minimal Wear,True,73,206
SCAR-20 | Jungle Slipstream,Well-Worn,False,74,486
SCAR-20 | Jungle Slipstream,Well-Worn,True,28,123
SCAR-20 | Outbreak,Battle-Scarred,False,11,140
SCAR-20 | Outbreak,Battle-Scarred,True,5,40
SCAR-20 | Outbreak,Factory New,False,58,369
SCAR-20 | Outbreak,Factory New,True,17,61
SCAR-20 | Outbreak,Field-Tested,False,155,376
SCAR-20 | Outbreak,Field-Tested,True,14,165
SCAR-20 | Outbreak,Minimal Wear,False,67,266
SCAR-20 | Outbreak,Minimal Wear,True,33,129
SCAR-20 | Outbreak,Well-Worn,False,14,137
SCAR-20 | Outbreak,Well-Worn,True,11,31
SCAR-20 | Palm,Battle-Scarred,False,0,39
SCAR-20 | Palm,Factory New,False,0,19
SCAR-20 | Palm,Field-Tested,False,3,56
SCAR-20 | Palm,Minimal Wear,False,1,27
SCAR-20 | Palm,Well-Worn,False,0,31
SCAR-20 | Powercore,Battle-Scarred,False,110,251
SCAR-20 | Powercore,Battle-Scarred,True,11,67
SCAR-20 | Powercore,Factory New,False,31,118
SCAR-20 | Powercore,Factory New,True,6,58
SCAR-20 | Powercore,Field-Tested,False,277,590
SCAR-20 | Powercore,Field-Tested,True,43,131
SCAR-20 | Powercore,Minimal Wear,False,113,257
SCAR-20 | Powercore,Minimal Wear,True,29,108
SCAR-20 | Powercore,Well-Worn,False,131,234
SCAR-20 | Powercore,Well-Worn,True,21,114
SCAR-20 | Sand Mesh,Battle-Scarred,False,738,7497
SCAR-20 | Sand Mesh,Factory New,False,27,179
SCAR-20 | Sand Mesh,Field-Tested,False,2062,29644
SCAR-20 | Sand Mesh,Minimal Wear,False,811,4678
SCAR-20 | Sand Mesh,Well-Worn,False,455,5585
SCAR-20 | Splash Jam,Battle-Scarred,False,0,18
SCAR-20 | Splash Jam,Factory New,False,0,1
SCAR-20 | Splash Jam,Field-Tested,False,6,42
SCAR-20 | Splash Jam,Minimal Wear,False,2,16
SCAR-20 | Splash Jam,Well-Worn,False,0,22
SCAR-20 | Stone Mosaico,Battle-Scarred,False,26,1138
SCAR-20 | Stone Mosaico,Factory New,False,8,86
SCAR-20 | Stone Mosaico,Field-Tested,False,343,1399
SCAR-20 | Stone Mosaico,Minimal Wear,False,156,396
SCAR-20 | Stone Mosaico,Well-Worn,False,11,262
SCAR-20 | Storm,Battle-Scarred,False,16,78
SCAR-20 | Storm,Factory New,False,0,61
SCAR-20 | Storm,Field-Tested,False,48,151
SCAR-20 | Storm,Minimal Wear,False,14,177
SCAR-20 | Storm,Well-Worn,False,5,77
SCAR-20 | Torn,Factory New,False,206,296
SCAR-20 | Torn,Factory New,True,25,93
SCAR-20 | Torn,Field-Tested,False,276,561
SCAR-20 | Torn,Field-Tested,True,39,43
SCAR-20 | Torn,Minimal Wear,False,123,377
SCAR-20 | Torn,Minimal Wear,True,22,86
SCAR-20 | Torn,Well-Worn,False,30,202
SCAR-20 | Torn,Well-Worn,True,10,18
SG 553 | Aerial,Battle-Scarred,False,103,956
SG 553 | Aerial,Battle-Scarred,True,31,277
SG 553 | Aerial,Factory New,False,228,1269
SG 553 | Aerial,Factory New,True,46,267
SG 553 | Aerial,Field-Tested,False,814,4011
SG 553 | Aerial,Field-Tested,True,159,1032
SG 553 | Aerial,Minimal Wear,False,459,2385
SG 553 | Aerial,Minimal Wear,True,77, 392
SG 553 | Aerial,Well-Worn,False,59,717
SG 553 | Aerial,Well-Worn,True,9,121
SG 553 | Aloha,Battle-Scarred,False,123,704
SG 553 | Aloha,Battle-Scarred,True,34,347
SG 553 | Aloha,Factory New,False,545,3807
SG 553 | Aloha,Factory New,True,89,480
SG 553 | Aloha,Field-Tested,False,1149,4629
SG 553 | Aloha,Field-Tested,True,372,1759
SG 553 | Aloha,Minimal Wear,False,831,4844
SG 553 | Aloha,Minimal Wear,True,148,833
SG 553 | Aloha,Well-Worn,False,121,1105
SG 553 | Aloha,Well-Worn,True,43,311
SG 553 | Anodized Navy,Factory New,False,798,2713
SG 553 | Anodized Navy,Minimal Wear,False,34,387
SG 553 | Army Sheen,Factory New,False,1768,10724
SG 553 | Army Sheen,Field-Tested,False,879,8434
SG 553 | Army Sheen,Minimal Wear,False,2403,15517
SG 553 | Atlas,Battle-Scarred,False,74,432
SG 553 | Atlas,Battle-Scarred,True,28,403
SG 553 | Atlas,Factory New,False,41,461
SG 553 | Atlas,Factory New,True,8,110
SG 553 | Atlas,Field-Tested,False,339,1401
SG 553 | Atlas,Field-Tested,True,129,992
SG 553 | Atlas,Minimal Wear,False,220,1127
SG 553 | Atlas,Minimal Wear,True,47,282
SG 553 | Atlas,Well-Worn,False,29,122
SG 553 | Atlas,Well-Worn,True,11,52
SG 553 | Barricade,Battle-Scarred,False,88,547
SG 553 | Barricade,Factory New,False,78,947
SG 553 | Barricade,Field-Tested,False,410,2014
SG 553 | Barricade,Minimal Wear,False,238,1284
SG 553 | Barricade,Well-Worn,False,18,185
SG 553 | Bulldozer,Battle-Scarred,False,0,14
SG 553 | Bulldozer,Factory New,False,0,12
SG 553 | Bulldozer,Field-Tested,False,6,32
SG 553 | Bulldozer,Minimal Wear,False,4,24
SG 553 | Bulldozer,Well-Worn,False,0,9
SG 553 | Candy Apple,Battle-Scarred,False,51,163
SG 553 | Candy Apple,Factory New,False,59,469
SG 553 | Candy Apple,Field-Tested,False,425,843
SG 553 | Candy Apple,Minimal Wear,False,212,849
SG 553 | Candy Apple,Well-Worn,False,44,135
SG 553 | Colony IV,Battle-Scarred,False,55,110
SG 553 | Colony IV,Battle-Scarred,True,9,32
SG 553 | Colony IV,Factory New,False,9,52
SG 553 | Colony IV,Factory New,True,2,10
SG 553 | Colony IV,Field-Tested,False,164,519
SG 553 | Colony IV,Field-Tested,True,10,47
SG 553 | Colony IV,Minimal Wear,False,54,261
SG 553 | Colony IV,Minimal Wear,True,5,39
SG 553 | Colony IV,Well-Worn,False,173,283
SG 553 | Colony IV,Well-Worn,True,13,48
SG 553 | Cyrex,Battle-Scarred,False,27,138
SG 553 | Cyrex,Battle-Scarred,True,4,50
SG 553 | Cyrex,Factory New,False,5,84
SG 553 | Cyrex,Factory New,True,0,11
SG 553 | Cyrex,Field-Tested,False,102,445
SG 553 | Cyrex,Field-Tested,True,7,72
SG 553 | Cyrex,Minimal Wear,False,35,267
SG 553 | Cyrex,Minimal Wear,True,6,49
SG 553 | Cyrex,Well-Worn,False,66,208
SG 553 | Cyrex,Well-Worn,True,8,58
SG 553 | Damascus Steel,Battle-Scarred,False,129,271
SG 553 | Damascus Steel,Factory New,False,29,182
SG 553 | Damascus Steel,Field-Tested,False,369,415
SG 553 | Damascus Steel,Minimal Wear,False,174,633
SG 553 | Damascus Steel,Well-Worn,False,162,362
SG 553 | Danger Close,Battle-Scarred,False,452,1639
SG 553 | Danger Close,Battle-Scarred,True,114,1020
SG 553 | Danger Close,Factory New,False,127,988
SG 553 | Danger Close,Factory New,True,21,95
SG 553 | Danger Close,Field-Tested,False,1702,6445
SG 553 | Danger Close,Field-Tested,True,427,2098
SG 553 | Danger Close,Minimal Wear,False,951,3344
SG 553 | Danger Close,Minimal Wear,True,194,812
SG 553 | Danger Close,Well-Worn,False,100,1038
SG 553 | Danger Close,Well-Worn,True,38,115
SG 553 | Darkwing,Battle-Scarred,False,206,195
SG 553 | Darkwing,Battle-Scarred,True,30,71
SG 553 | Darkwing,Factory New,False,49,116
SG 553 | Darkwing,Factory New,True,15,24
SG 553 | Darkwing,Field-Tested,False,577,518
SG 553 | Darkwing,Field-Tested,True,75,114
SG 553 | Darkwing,Minimal Wear,False,290,266
SG 553 | Darkwing,Minimal Wear,True,49,55
SG 553 | Darkwing,Well-Worn,False,322,277
SG 553 | Darkwing,Well-Worn,True,45,63
SG 553 | Fallout Warning,Battle-Scarred,False,24,137
SG 553 | Fallout Warning,Factory New,False,11,145
SG 553 | Fallout Warning,Field-Tested,False,38,86
SG 553 | Fallout Warning,Minimal Wear,False,50,418
SG 553 | Fallout Warning,Well-Worn,False,8,75
SG 553 | Gator Mesh,Battle-Scarred,False,0,21
SG 553 | Gator Mesh,Factory New,False,5,80
SG 553 | Gator Mesh,Field-Tested,False,7,76
SG 553 | Gator Mesh,Minimal Wear,False,3,40
SG 553 | Gator Mesh,Well-Worn,False,0,24
SG 553 | Integrale,Battle-Scarred,False,8,38
SG 553 | Integrale,Factory New,False,1,17
SG 553 | Integrale,Field-Tested,False,8,37
SG 553 | Integrale,Minimal Wear,False,1,33
SG 553 | Integrale,Well-Worn,False,4,39
SG 553 | Phantom,Battle-Scarred,False,53,741
SG 553 | Phantom,Battle-Scarred,True,29,122
SG 553 | Phantom,Factory New,False,176,656
SG 553 | Phantom,Factory New,True,24,150
SG 553 | Phantom,Field-Tested,False,943,2372
SG 553 | Phantom,Field-Tested,True,105,474
SG 553 | Phantom,Minimal Wear,False,393,1225
SG 553 | Phantom,Minimal Wear,True,43,263
SG 553 | Phantom,Well-Worn,False,79,719
SG 553 | Phantom,Well-Worn,True,11,114
SG 553 | Pulse,Battle-Scarred,False,52,322
SG 553 | Pulse,Battle-Scarred,True,13,136
SG 553 | Pulse,Field-Tested,False,581,1761
SG 553 | Pulse,Field-Tested,True,107,476
SG 553 | Pulse,Minimal Wear,False,77,516
SG 553 | Pulse,Minimal Wear,True,15,105
SG 553 | Pulse,Well-Worn,False,41,204
SG 553 | Pulse,Well-Worn,True,5,101
SG 553 | Tiger Moth,Battle-Scarred,False,32,167
SG 553 | Tiger Moth,Battle-Scarred,True,4,34
SG 553 | Tiger Moth,Factory New,False,18,90
SG 553 | Tiger Moth,Factory New,True,1,27
SG 553 | Tiger Moth,Field-Tested,False,123,517
SG 553 | Tiger Moth,Field-Tested,True,9,81
SG 553 | Tiger Moth,Minimal Wear,False,53,316
SG 553 | Tiger Moth,Minimal Wear,True,6,72
SG 553 | Tiger Moth,Well-Worn,False,69,276
SG 553 | Tiger Moth,Well-Worn,True,9,59
SG 553 | Tornado,Battle-Scarred,False,0,46
SG 553 | Tornado,Factory New,False,0,16
SG 553 | Tornado,Field-Tested,False,7,94
SG 553 | Tornado,Minimal Wear,False,4,59
SG 553 | Tornado,Well-Worn,False,0,18
SG 553 | Traveler,Battle-Scarred,False,2,34
SG 553 | Traveler,Factory New,False,2,36
SG 553 | Traveler,Field-Tested,False,1,55
SG 553 | Traveler,Minimal Wear,False,9,51
SG 553 | Traveler,Well-Worn,False,5,40
SG 553 | Triarch,Battle-Scarred,False,107,240
SG 553 | Triarch,Battle-Scarred,True,22,176
SG 553 | Triarch,Factory New,False,39,193
SG 553 | Triarch,Factory New,True,7,47
SG 553 | Triarch,Field-Tested,False,372,726
SG 553 | Triarch,Field-Tested,True,58,346
SG 553 | Triarch,Minimal Wear,False,211,652
SG 553 | Triarch,Minimal Wear,True,23,167
SG 553 | Triarch,Well-Worn,False,189,530
SG 553 | Triarch,Well-Worn,True,66,297
SG 553 | Ultraviolet,Battle-Scarred,False,18,36
SG 553 | Ultraviolet,Battle-Scarred,True,8,98
SG 553 | Ultraviolet,Factory New,False,1,22
SG 553 | Ultraviolet,Factory New,True,0,3
SG 553 | Ultraviolet,Field-Tested,False,69,108
SG 553 | Ultraviolet,Field-Tested,True,46,151
SG 553 | Ultraviolet,Minimal Wear,False,38,164
SG 553 | Ultraviolet,Minimal Wear,True,11,118
SG 553 | Ultraviolet,Well-Worn,False,19,39
SG 553 | Ultraviolet,Well-Worn,True,8,63
SG 553 | Wave Spray,Battle-Scarred,False,5,38
SG 553 | Wave Spray,Battle-Scarred,True,1,46
SG 553 | Wave Spray,Factory New,False,0,10
SG 553 | Wave Spray,Factory New,True,0,4
SG 553 | Wave Spray,Field-Tested,False,9,102
SG 553 | Wave Spray,Field-Tested,True,7,166
SG 553 | Wave Spray,Minimal Wear,False,16,38
SG 553 | Wave Spray,Minimal Wear,True,0,50
SG 553 | Wave Spray,Well-Worn,False,1,29
SG 553 | Wave Spray,Well-Worn,True,2,39
SG 553 | Waves Perforated,Battle-Scarred,False,660,7804
SG 553 | Waves Perforated,Factory New,False,59,511
SG 553 | Waves Perforated,Field-Tested,False,2666,31933
SG 553 | Waves Perforated,Minimal Wear,False,1211,6522
SG 553 | Waves Perforated,Well-Worn,False,519,6735
SSG 08 | Abyss,Battle-Scarred,False,494,486
SSG 08 | Abyss,Battle-Scarred,True,111,340
SSG 08 | Abyss,Factory New,False,80,150
SSG 08 | Abyss,Factory New,True,15,66
SSG 08 | Abyss,Field-Tested,False,1213,1054
SSG 08 | Abyss,Field-Tested,True,263,476
SSG 08 | Abyss,Minimal Wear,False,723,857
SSG 08 | Abyss,Minimal Wear,True,165,194
SSG 08 | Abyss,Well-Worn,False,902,1265
SSG 08 | Abyss,Well-Worn,True,191,359
SSG 08 | Acid Fade,Factory New,False,923,2088
SSG 08 | Big Iron,Battle-Scarred,False,7,27
SSG 08 | Big Iron,Battle-Scarred,True,1,2
SSG 08 | Big Iron,Factory New,False,22,54
SSG 08 | Big Iron,Factory New,True,3,9
SSG 08 | Big Iron,Field-Tested,False,69,47
SSG 08 | Big Iron,Field-Tested,True,14,11
SSG 08 | Big Iron,Minimal Wear,False,49,50
SSG 08 | Big Iron,Minimal Wear,True,1,8
SSG 08 | Big Iron,Well-Worn,False,8,17
SSG 08 | Big Iron,Well-Worn,True,3,5
SSG 08 | Blood in the Water,Factory New,False,5,10
SSG 08 | Blood in the Water,Factory New,True,2,2
SSG 08 | Blood in the Water,Field-Tested,False,4,13
SSG 08 | Blood in the Water,Field-Tested,True,0,5
SSG 08 | Blood in the Water,Minimal Wear,False,22,42
SSG 08 | Blood in the Water,Minimal Wear,True,2,7
SSG 08 | Bloodshot,Battle-Scarred,False,22,34
SSG 08 | Bloodshot,Battle-Scarred,True,5,10
SSG 08 | Bloodshot,Field-Tested,False,306,172
SSG 08 | Bloodshot,Field-Tested,True,25,44
SSG 08 | Bloodshot,Minimal Wear,False,3,15
SSG 08 | Bloodshot,Minimal Wear,True,0,5
SSG 08 | Bloodshot,Well-Worn,False,23,35
SSG 08 | Bloodshot,Well-Worn,True,2,10
SSG 08 | Blue Spruce,Battle-Scarred,False,764,8034
SSG 08 | Blue Spruce,Factory New,False,79,259
SSG 08 | Blue Spruce,Field-Tested,False,3571,33356
SSG 08 | Blue Spruce,Minimal Wear,False,1543,4109
SSG 08 | Blue Spruce,Well-Worn,False,606,6506
SSG 08 | Dark Water,Field-Tested,False,118,123
SSG 08 | Dark Water,Field-Tested,True,53,187
SSG 08 | Dark Water,Minimal Wear,False,90,140
SSG 08 | Dark Water,Minimal Wear,True,32,135
SSG 08 | Death's Head,Battle-Scarred,False,1,11
SSG 08 | Death's Head,Battle-Scarred,True,1,2
SSG 08 | Death's Head,Factory New,False,32,65
SSG 08 | Death's Head,Factory New,True,9,16
SSG 08 | Death's Head,Field-Tested,False,24,32
SSG 08 | Death's Head,Field-Tested,True,9,11
SSG 08 | Death's Head,Minimal Wear,False,29,40
SSG 08 | Death's Head,Minimal Wear,True,6,11
SSG 08 | Death's Head,Well-Worn,False,5,46
SSG 08 | Death's Head,Well-Worn,True,1,12
SSG 08 | Detour,Factory New,False,14,55
SSG 08 | Detour,Field-Tested,False,9,20
SSG 08 | Detour,Minimal Wear,False,24,38
SSG 08 | Detour,Well-Worn,False,0,19
SSG 08 | Dragonfire,Battle-Scarred,False,10,23
SSG 08 | Dragonfire,Battle-Scarred,True,2,7
SSG 08 | Dragonfire,Factory New,False,40,106
SSG 08 | Dragonfire,Factory New,True,3,24
SSG 08 | Dragonfire,Field-Tested,False,139,82
SSG 08 | Dragonfire,Field-Tested,True,13,30
SSG 08 | Dragonfire,Minimal Wear,False,121,107
SSG 08 | Dragonfire,Minimal Wear,True,5,18
SSG 08 | Dragonfire,Well-Worn,False,15,31
SSG 08 | Dragonfire,Well-Worn,True,2,12
SSG 08 | Fever Dream,Battle-Scarred,False,140,133
SSG 08 | Fever Dream,Battle-Scarred,True,23,34
SSG 08 | Fever Dream,Factory New,False,136,130
SSG 08 | Fever Dream,Factory New,True,23,43
SSG 08 | Fever Dream,Field-Tested,False,929,491
SSG 08 | Fever Dream,Field-Tested,True,108,103
SSG 08 | Fever Dream,Minimal Wear,False,340,218
SSG 08 | Fever Dream,Minimal Wear,True,55,66
SSG 08 | Fever Dream,Well-Worn,False,71,60
SSG 08 | Fever Dream,Well-Worn,True,7,22
SSG 08 | Ghost Crusader,Battle-Scarred,False,88,219
SSG 08 | Ghost Crusader,Battle-Scarred,True,14,59
SSG 08 | Ghost Crusader,Factory New,False,17,94
SSG 08 | Ghost Crusader,Factory New,True,3,17
SSG 08 | Ghost Crusader,Field-Tested,False,300,369
SSG 08 | Ghost Crusader,Field-Tested,True,37,104
SSG 08 | Ghost Crusader,Minimal Wear,False,116,231
SSG 08 | Ghost Crusader,Minimal Wear,True,12,52
SSG 08 | Ghost Crusader,Well-Worn,False,188,312
SSG 08 | Ghost Crusader,Well-Worn,True,30,78
SSG 08 | Hand Brake,Battle-Scarred,False,57,115
SSG 08 | Hand Brake,Factory New,False,21,102
SSG 08 | Hand Brake,Field-Tested,False,142,168
SSG 08 | Hand Brake,Minimal Wear,False,98,164
SSG 08 | Hand Brake,Well-Worn,False,66,129
SSG 08 | Lichen Dashed,Battle-Scarred,False,5,73
SSG 08 | Lichen Dashed,Factory New,False,1,11
SSG 08 | Lichen Dashed,Field-Tested,False,15,155
SSG 08 | Lichen Dashed,Minimal Wear,False,8,107
SSG 08 | Lichen Dashed,Well-Worn,False,8,60
SSG 08 | Mayan Dreams,Battle-Scarred,False,1,43
SSG 08 | Mayan Dreams,Factory New,False,0,15
SSG 08 | Mayan Dreams,Field-Tested,False,5,73
SSG 08 | Mayan Dreams,Minimal Wear,False,4,44
SSG 08 | Mayan Dreams,Well-Worn,False,0,34
SSG 08 | Necropos,Battle-Scarred,False,160,294
SSG 08 | Necropos,Battle-Scarred,True,24,164
SSG 08 | Necropos,Factory New,False,27,158
SSG 08 | Necropos,Factory New,True,7,48
SSG 08 | Necropos,Field-Tested,False,375,474
SSG 08 | Necropos,Field-Tested,True,70,233
SSG 08 | Necropos,Minimal Wear,False,271,386
SSG 08 | Necropos,Minimal Wear,True,47,167
SSG 08 | Necropos,Well-Worn,False,322,372
SSG 08 | Necropos,Well-Worn,True,47,184
SSG 08 | Orange Filigree,Battle-Scarred,False,7,11
SSG 08 | Orange Filigree,Factory New,False,19,90
SSG 08 | Orange Filigree,Field-Tested,False,15,73
SSG 08 | Orange Filigree,Minimal Wear,False,19,51
SSG 08 | Orange Filigree,Well-Worn,False,0,12
SSG 08 | Red Stone,Battle-Scarred,False,77,236
SSG 08 | Red Stone,Factory New,False,21,149
SSG 08 | Red Stone,Field-Tested,False,518,2233
SSG 08 | Red Stone,Minimal Wear,False,527,1447
SSG 08 | Red Stone,Well-Worn,False,78,226
SSG 08 | Sand Dune,Battle-Scarred,False,4,45
SSG 08 | Sand Dune,Factory New,False,0,16
SSG 08 | Sand Dune,Field-Tested,False,8,109
SSG 08 | Sand Dune,Minimal Wear,False,2,52
SSG 08 | Sand Dune,Well-Worn,False,2,45
SSG 08 | Sea Calico,Battle-Scarred,False,0,5
SSG 08 | Sea Calico,Factory New,False,3,39
SSG 08 | Sea Calico,Field-Tested,False,5,20
SSG 08 | Sea Calico,Minimal Wear,False,1,20
SSG 08 | Sea Calico,Well-Worn,False,2,8
SSG 08 | Slashed,Battle-Scarred,False,43,165
SSG 08 | Slashed,Battle-Scarred,True,34,177
SSG 08 | Slashed,Field-Tested,False,241,358
SSG 08 | Slashed,Field-Tested,True,98,352
SSG 08 | Slashed,Well-Worn,False,113,220
SSG 08 | Slashed,Well-Worn,True,43,293
SSG 08 | Tropical Storm,Battle-Scarred,False,0,33
SSG 08 | Tropical Storm,Factory New,False,1,12
SSG 08 | Tropical Storm,Field-Tested,False,8,94
SSG 08 | Tropical Storm,Minimal Wear,False,0,44
SSG 08 | Tropical Storm,Well-Worn,False,0,20
Sawed-Off | Amber Fade,Factory New,False,358,1316
Sawed-Off | Amber Fade,Field-Tested,False,372,724
Sawed-Off | Amber Fade,Minimal Wear,False,298,1052
Sawed-Off | Amber Fade,Well-Worn,False,13,66
Sawed-Off | Apocalypto,Battle-Scarred,False,197,182
Sawed-Off | Apocalypto,Battle-Scarred,True,29,36
Sawed-Off | Apocalypto,Factory New,False,48,90
Sawed-Off | Apocalypto,Factory New,True,7,27
Sawed-Off | Apocalypto,Field-Tested,False,474,429
Sawed-Off | Apocalypto,Field-Tested,True,0,68
Sawed-Off | Apocalypto,Minimal Wear,False,245,195
Sawed-Off | Apocalypto,Minimal Wear,True,34,39
Sawed-Off | Apocalypto,Well-Worn,False,298,222
Sawed-Off | Apocalypto,Well-Worn,True,0,49
Sawed-Off | Bamboo Shadow,Battle-Scarred,False,3,61
Sawed-Off | Bamboo Shadow,Factory New,False,27,94
Sawed-Off | Bamboo Shadow,Field-Tested,False,51,72
Sawed-Off | Bamboo Shadow,Minimal Wear,False,35,78
Sawed-Off | Bamboo Shadow,Well-Worn,False,10,67
Sawed-Off | Black Sand,Battle-Scarred,False,340,1178
Sawed-Off | Black Sand,Battle-Scarred,True,75,332
Sawed-Off | Black Sand,Factory New,False,76,240
Sawed-Off | Black Sand,Factory New,True,17,103
Sawed-Off | Black Sand,Field-Tested,False,908,2477
Sawed-Off | Black Sand,Field-Tested,True,231,367
Sawed-Off | Black Sand,Minimal Wear,False,524,863
Sawed-Off | Black Sand,Minimal Wear,True,111,207
Sawed-Off | Black Sand,Well-Worn,False,300,1164
Sawed-Off | Black Sand,Well-Worn,True,98,211
